tuning_mult,projected_dps,run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer
0.9753,176870,4540,8888,Warrior,Arms,Slayer,DPS,US,Den of Nalorakk,15,0,2389.5,181350,4,334,2026-08-08,1,1,2501.0,-30.3
0.9683,172052,4540,8889,Mage,Arcane,Sunfury,DPS,US,Den of Nalorakk,15,0,2389.5,177685,4,334,2026-08-08,1,1,2501.0,-30.3
0.9552,126209,4541,8755,DeathKnight,Blood,San'layn,Tank,EU,The Blinding Vale,12,1,1466.0,132129,0,321,2026-08-08,1,1,1607.0,13.6
1.192,11499,4541,8756,Druid,Restoration,Wildstalker,Healer,EU,The Blinding Vale,12,1,1466.0,9647,2,321,2026-08-08,1,1,1607.0,13.6
1.0,196148,4541,8368,Monk,Windwalker,Conduit of the Celestials,DPS,EU,The Blinding Vale,12,1,1466.0,196148,3,321,2026-08-08,1,1,1607.0,13.6
0.9662,192865,4541,8890,Mage,Arcane,Sunfury,DPS,EU,The Blinding Vale,12,1,1466.0,199612,4,321,2026-08-08,1,1,1607.0,13.6
1.0,286581,4541,8367,Shaman,Elemental,Farseer,DPS,EU,The Blinding Vale,12,1,1466.0,286581,1,321,2026-08-08,1,1,1607.0,13.6
0.9549,160683,4542,7554,DeathKnight,Blood,San'layn,Tank,EU,Murder Row,15,1,1860.2,168272,0,334,2026-08-09,1,1,1852.0,9.2
1.0,38487,4542,6889,Paladin,Holy,Lightsmith,Healer,EU,Murder Row,15,1,1860.2,38487,0,334,2026-08-09,1,1,1852.0,9.2
1.0,238522,4542,8891,Druid,Balance,Elune's Chosen,DPS,EU,Murder Row,15,1,1860.2,238522,0,334,2026-08-09,1,1,1852.0,9.2
1.0,262969,4542,8892,Rogue,Outlaw,Trickster,DPS,EU,Murder Row,15,1,1860.2,262969,0,334,2026-08-09,1,1,1852.0,9.2
0.9672,219041,4542,8893,Mage,Arcane,Sunfury,DPS,EU,Murder Row,15,1,1860.2,226470,0,334,2026-08-09,1,1,1852.0,9.2
1.0,87679,4543,7309,DemonHunter,Vengeance,Annihilator,Tank,US,Temple of Sethraliss,10,0,1920.0,87679,1,321,2026-08-08,1,1,1972.0,-2.7
1.2,376,4543,8659,Druid,Restoration,Wildstalker,Healer,US,Temple of Sethraliss,10,0,1920.0,314,3,321,2026-08-08,1,1,1972.0,-2.7
1.0,103166,4543,7319,Druid,Balance,Elune's Chosen,DPS,US,Temple of Sethraliss,10,0,1920.0,103166,3,321,2026-08-08,1,1,1972.0,-2.7
0.9855,143159,4543,7264,Mage,Arcane,Spellslinger,DPS,US,Temple of Sethraliss,10,0,1920.0,145266,4,321,2026-08-08,1,1,1972.0,-2.7
1.0222,162921,4543,7262,Warlock,Demonology,Diabolist,DPS,US,Temple of Sethraliss,10,0,1920.0,159383,1,321,2026-08-08,1,1,1972.0,-2.7
1.0,93523,4544,8894,DeathKnight,Blood,Deathbringer,Tank,US,Voidscar Arena,12,1,1689.5,93523,0,321,2026-08-08,1,1,1741.0,3.3
1.0,18965,4544,8895,Paladin,Holy,Herald of the Sun,Healer,US,Voidscar Arena,12,1,1689.5,18965,1,321,2026-08-08,1,1,1741.0,3.3
1.0,238419,4544,6560,Priest,Shadow,Voidweaver,DPS,US,Voidscar Arena,12,1,1689.5,238419,0,321,2026-08-08,1,1,1741.0,3.3
1.0,193318,4544,8896,DemonHunter,Havoc,Fel-Scarred,DPS,US,Voidscar Arena,12,1,1689.5,193318,1,321,2026-08-08,1,1,1741.0,3.3
0.9818,109656,4544,8897,Mage,Arcane,Spellslinger,DPS,US,Voidscar Arena,12,1,1689.5,111688,2,321,2026-08-08,1,1,1741.0,3.3
1.0,152037,4545,6434,DeathKnight,Blood,Deathbringer,Tank,CN,Kings' Rest,19,1,1789.9,152037,0,334,2026-08-08,1,1,1856.0,6.3
1.0,63097,4545,6263,Paladin,Holy,Lightsmith,Healer,CN,Kings' Rest,19,1,1789.9,63097,1,334,2026-08-08,1,1,1856.0,6.3
0.9706,236819,4545,6435,Warrior,Arms,Slayer,DPS,CN,Kings' Rest,19,1,1789.9,243993,1,334,2026-08-08,1,1,1856.0,6.3
1.0,234656,4545,6465,Shaman,Elemental,Farseer,DPS,CN,Kings' Rest,19,1,1789.9,234656,1,334,2026-08-08,1,1,1856.0,6.3
0.967,245764,4545,6436,Mage,Arcane,Sunfury,DPS,CN,Kings' Rest,19,1,1789.9,254151,2,334,2026-08-08,1,1,1856.0,6.3
0.9532,139190,4546,6065,DeathKnight,Blood,San'layn,Tank,CN,Kings' Rest,18,0,2454.6,146024,4,334,2026-08-08,1,1,2701.0,-36.4
1.0,33745,4546,5770,Paladin,Holy,Lightsmith,Healer,CN,Kings' Rest,18,0,2454.6,33745,5,334,2026-08-08,1,1,2701.0,-36.4
1.0,167722,4546,8733,Shaman,Elemental,Farseer,DPS,CN,Kings' Rest,18,0,2454.6,167722,4,334,2026-08-08,1,1,2701.0,-36.4
0.9682,206715,4546,8369,Mage,Arcane,Sunfury,DPS,CN,Kings' Rest,18,0,2454.6,213505,5,334,2026-08-08,1,1,2701.0,-36.4
0.9773,189359,4546,6066,Warrior,Arms,Slayer,DPS,CN,Kings' Rest,18,0,2454.6,193758,4,334,2026-08-08,1,1,2701.0,-36.4
0.9559,188651,4547,7312,DeathKnight,Blood,San'layn,Tank,EU,The Blinding Vale,19,0,1863.4,197354,0,334,2026-08-09,1,1,1945.0,-4.6
1.0,40649,4547,403,Paladin,Holy,Herald of the Sun,Healer,EU,The Blinding Vale,19,0,1863.4,40649,1,334,2026-08-09,1,1,1945.0,-4.6
0.9637,298890,4547,8027,DemonHunter,Devourer,Void-Scarred,DPS,EU,The Blinding Vale,19,0,1863.4,310149,3,334,2026-08-09,1,1,1945.0,-4.6
0.967,359216,4547,8656,Mage,Arcane,Sunfury,DPS,EU,The Blinding Vale,19,0,1863.4,371474,2,334,2026-08-09,1,1,1945.0,-4.6
1.0,343218,4547,3707,Priest,Shadow,Archon,DPS,EU,The Blinding Vale,19,0,1863.4,343218,0,334,2026-08-09,1,1,1945.0,-4.6
0.9525,203050,4548,8898,DeathKnight,Blood,San'layn,Tank,EU,Den of Nalorakk,19,1,1695.8,213176,0,334,2026-08-08,1,1,1732.0,9.8
1.1918,34282,4548,191,Druid,Restoration,Wildstalker,Healer,EU,Den of Nalorakk,19,1,1695.8,28765,0,334,2026-08-08,1,1,1732.0,9.8
0.9678,302730,4548,5049,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,19,1,1695.8,312802,1,334,2026-08-08,1,1,1732.0,9.8
0.9777,284775,4548,8899,Warrior,Arms,Slayer,DPS,EU,Den of Nalorakk,19,1,1695.8,291270,1,334,2026-08-08,1,1,1732.0,9.8
1.0,317131,4548,4356,Monk,Windwalker,Shado-Pan,DPS,EU,Den of Nalorakk,19,1,1695.8,317131,1,334,2026-08-08,1,1,1732.0,9.8
0.9541,232866,4549,8224,DeathKnight,Blood,San'layn,Tank,CN,Ruby Life Pools,19,1,1513.2,244068,0,334,2026-08-08,1,1,1550.0,7.7
1.0,80840,4549,340,Evoker,Preservation,Flameshaper,Healer,CN,Ruby Life Pools,19,1,1513.2,80840,1,334,2026-08-08,1,1,1550.0,7.7
0.9667,395067,4549,1473,Mage,Arcane,Sunfury,DPS,CN,Ruby Life Pools,19,1,1513.2,408676,1,334,2026-08-08,1,1,1550.0,7.7
1.0,356195,4549,8900,Warlock,Destruction,Diabolist,DPS,CN,Ruby Life Pools,19,1,1513.2,356195,0,334,2026-08-08,1,1,1550.0,7.7
1.0,293999,4549,8226,Shaman,Elemental,Farseer,DPS,CN,Ruby Life Pools,19,1,1513.2,293999,1,334,2026-08-08,1,1,1550.0,7.7
1.0,98442,4550,8901,Paladin,Protection,Lightsmith,Tank,CN,Altar of Fangs,10,1,1476.0,98442,1,321,2026-08-08,1,1,1523.0,15.4
1.0244,45269,4550,8902,Monk,Mistweaver,Conduit of the Celestials,Healer,CN,Altar of Fangs,10,1,1476.0,44191,2,321,2026-08-08,1,1,1523.0,15.4
0.9658,79933,4550,8903,DemonHunter,Devourer,Annihilator,DPS,CN,Altar of Fangs,10,1,1476.0,82764,4,321,2026-08-08,1,1,1523.0,15.4
0.979,242446,4550,7108,Warrior,Arms,Slayer,DPS,CN,Altar of Fangs,10,1,1476.0,247646,2,321,2026-08-08,1,1,1523.0,15.4
1.0,226696,4550,8904,Druid,Balance,Elune's Chosen,DPS,CN,Altar of Fangs,10,1,1476.0,226696,2,321,2026-08-08,1,1,1523.0,15.4
1.0,150624,4551,4054,Paladin,Protection,Lightsmith,Tank,US,Murder Row,17,1,1857.6,150624,0,334,2026-08-08,1,1,1894.0,7.2
1.0,39082,4551,6654,Shaman,Restoration,Farseer,Healer,US,Murder Row,17,1,1857.6,39082,0,334,2026-08-08,1,1,1894.0,7.2
0.9736,224835,4551,6810,Warrior,Arms,Slayer,DPS,US,Murder Row,17,1,1857.6,230932,2,334,2026-08-08,1,1,1894.0,7.2
0.9952,301497,4551,8592,Rogue,Subtlety,Deathstalker,DPS,US,Murder Row,17,1,1857.6,302951,1,334,2026-08-08,1,1,1894.0,7.2
0.9723,315983,4551,6809,Mage,Arcane,Sunfury,DPS,US,Murder Row,17,1,1857.6,324985,0,334,2026-08-08,1,1,1894.0,7.2
1.0,86806,4552,8905,Druid,Guardian,Elune's Chosen,Tank,EU,Voidscar Arena,15,0,1855.7,86806,1,334,2026-08-08,1,1,1997.0,-11.0
1.0393,65948,4552,8463,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Voidscar Arena,15,0,1855.7,63455,1,334,2026-08-08,1,1,1997.0,-11.0
1.0,183615,4552,8906,Mage,Fire,Sunfury,DPS,EU,Voidscar Arena,15,0,1855.7,183615,4,334,2026-08-08,1,1,1997.0,-11.0
1.0,205161,4552,8907,Druid,Balance,Elune's Chosen,DPS,EU,Voidscar Arena,15,0,1855.7,205161,2,334,2026-08-08,1,1,1997.0,-11.0
1.0,234546,4552,8643,Warlock,Destruction,Diabolist,DPS,EU,Voidscar Arena,15,0,1855.7,234546,2,334,2026-08-08,1,1,1997.0,-11.0
0.9556,174425,4553,8908,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,17,0,1764.1,182529,0,334,2026-08-07,1,1,1771.0,-5.4
1.0,43163,4553,6770,Paladin,Holy,Herald of the Sun,Healer,EU,Ruby Life Pools,17,0,1764.1,43163,1,334,2026-08-07,1,1,1771.0,-5.4
1.0,267824,4553,7680,Evoker,Augmentation,Scalecommander,DPS,EU,Ruby Life Pools,17,0,1764.1,267824,0,334,2026-08-07,1,1,1771.0,-5.4
1.0269,324839,4553,8909,Warlock,Demonology,Diabolist,DPS,EU,Ruby Life Pools,17,0,1764.1,316330,0,334,2026-08-07,1,1,1771.0,-5.4
1.0,207656,4553,8910,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Ruby Life Pools,17,0,1764.1,207656,0,334,2026-08-07,1,1,1771.0,-5.4
0.9537,196150,4554,2152,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,19,1,1670.5,205673,0,334,2026-08-08,1,1,1722.0,4.3
1.0,52802,4554,5691,Shaman,Restoration,Totemic,Healer,EU,Voidscar Arena,19,1,1670.5,52802,0,334,2026-08-08,1,1,1722.0,4.3
1.0,367466,4554,2601,Rogue,Outlaw,Trickster,DPS,EU,Voidscar Arena,19,1,1670.5,367466,1,334,2026-08-08,1,1,1722.0,4.3
1.0,308256,4554,8911,Rogue,Outlaw,Trickster,DPS,EU,Voidscar Arena,19,1,1670.5,308256,3,334,2026-08-08,1,1,1722.0,4.3
1.0,378351,4554,1297,Rogue,Outlaw,Trickster,DPS,EU,Voidscar Arena,19,1,1670.5,378351,0,334,2026-08-08,1,1,1722.0,4.3
1.0,122035,4555,6475,Monk,Brewmaster,Master of Harmony,Tank,US,Temple of Sethraliss,13,1,1667.7,122035,2,321,2026-08-08,1,1,1779.0,7.3
1.0,23163,4555,8644,Shaman,Restoration,Totemic,Healer,US,Temple of Sethraliss,13,1,1667.7,23163,2,321,2026-08-08,1,1,1779.0,7.3
1.0,212426,4555,8645,DeathKnight,Unholy,San'layn,DPS,US,Temple of Sethraliss,13,1,1667.7,212426,1,321,2026-08-08,1,1,1779.0,7.3
1.0581,188006,4555,6557,Rogue,Subtlety,Trickster,DPS,US,Temple of Sethraliss,13,1,1667.7,177682,2,321,2026-08-08,1,1,1779.0,7.3
0.9774,233489,4555,6556,Warrior,Arms,Slayer,DPS,US,Temple of Sethraliss,13,1,1667.7,238888,1,321,2026-08-08,1,1,1779.0,7.3
0.9548,170788,4556,8267,DeathKnight,Blood,San'layn,Tank,CN,Murder Row,17,1,1916.4,178873,0,334,2026-08-08,1,1,1998.0,2.0
1.0,47951,4556,8912,Paladin,Holy,Lightsmith,Healer,CN,Murder Row,17,1,1916.4,47951,1,334,2026-08-08,1,1,1998.0,2.0
1.047,310238,4556,1973,DeathKnight,Frost,Deathbringer,DPS,CN,Murder Row,17,1,1916.4,296312,1,334,2026-08-08,1,1,1998.0,2.0
1.0,247759,4556,8507,Shaman,Elemental,Farseer,DPS,CN,Murder Row,17,1,1916.4,247759,3,334,2026-08-08,1,1,1998.0,2.0
0.9733,267075,4556,8913,Warrior,Arms,Slayer,DPS,CN,Murder Row,17,1,1916.4,274402,1,334,2026-08-08,1,1,1998.0,2.0
1.0,104510,4557,8914,DeathKnight,Blood,Deathbringer,Tank,EU,Den of Nalorakk,12,1,1616.4,104510,0,321,2026-08-08,1,1,1682.0,12.4
1.0,46787,4557,8915,Evoker,Preservation,Flameshaper,Healer,EU,Den of Nalorakk,12,1,1616.4,46787,0,321,2026-08-08,1,1,1682.0,12.4
1.0,198810,4557,8916,Priest,Shadow,Archon,DPS,EU,Den of Nalorakk,12,1,1616.4,198810,4,321,2026-08-08,1,1,1682.0,12.4
0.0,0,4557,8917,DemonHunter,Devourer,Annihilator,DPS,EU,Den of Nalorakk,12,1,1616.4,179757,0,321,2026-08-08,1,1,1682.0,12.4
0.0,0,4557,8918,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,12,1,1616.4,188318,1,321,2026-08-08,1,1,1682.0,12.4
0.9545,134172,4558,8919,DeathKnight,Blood,San'layn,Tank,US,Altar of Fangs,16,0,2003.5,140568,0,334,2026-08-08,1,1,2085.0,-15.8
1.0,40525,4558,8920,Paladin,Holy,Herald of the Sun,Healer,US,Altar of Fangs,16,0,2003.5,40525,2,334,2026-08-08,1,1,2085.0,-15.8
0.9673,246020,4558,8921,Mage,Arcane,Sunfury,DPS,US,Altar of Fangs,16,0,2003.5,254337,4,334,2026-08-08,1,1,2085.0,-15.8
1.0,243114,4558,8922,Druid,Balance,Elune's Chosen,DPS,US,Altar of Fangs,16,0,2003.5,243114,2,334,2026-08-08,1,1,2085.0,-15.8
1.0,319484,4558,624,Warlock,Affliction,Soul Harvester,DPS,US,Altar of Fangs,16,0,2003.5,319484,0,334,2026-08-08,1,1,2085.0,-15.8
0.9556,151871,4559,2346,DeathKnight,Blood,San'layn,Tank,US,Kings' Rest,19,1,1803.8,158927,0,334,2026-08-08,1,1,1871.0,5.5
1.0,40986,4559,6494,Paladin,Holy,Herald of the Sun,Healer,US,Kings' Rest,19,1,1803.8,40986,0,334,2026-08-08,1,1,1871.0,5.5
0.96,213018,4559,1624,DemonHunter,Devourer,Annihilator,DPS,US,Kings' Rest,19,1,1803.8,221894,2,334,2026-08-08,1,1,1871.0,5.5
0.969,270571,4559,189,Mage,Arcane,Sunfury,DPS,US,Kings' Rest,19,1,1803.8,279227,2,334,2026-08-08,1,1,1871.0,5.5
0.9762,251260,4559,7773,Warrior,Arms,Slayer,DPS,US,Kings' Rest,19,1,1803.8,257386,1,334,2026-08-08,1,1,1871.0,5.5
0.9533,183834,4560,2689,DeathKnight,Blood,San'layn,Tank,CN,Altar of Fangs,18,0,1899.9,192840,0,334,2026-08-08,1,1,1996.0,-10.9
1.0,48621,4560,8923,Paladin,Holy,Lightsmith,Healer,CN,Altar of Fangs,18,0,1899.9,48621,1,334,2026-08-08,1,1,1996.0,-10.9
0.9797,280480,4560,7108,Warrior,Arms,Slayer,DPS,CN,Altar of Fangs,18,0,1899.9,286292,5,334,2026-08-08,1,1,1996.0,-10.9
1.0,314688,4560,817,Warlock,Destruction,Diabolist,DPS,CN,Altar of Fangs,18,0,1899.9,314688,2,334,2026-08-08,1,1,1996.0,-10.9
0.9685,305658,4560,8924,Mage,Arcane,Sunfury,DPS,CN,Altar of Fangs,18,0,1899.9,315599,1,334,2026-08-08,1,1,1996.0,-10.9
1.0,131942,4561,765,DemonHunter,Vengeance,Annihilator,Tank,EU,Altar of Fangs,12,0,1701.2,131942,2,321,2026-08-08,1,1,1858.0,-3.2
1.0,15252,4561,8759,Priest,Holy,Archon,Healer,EU,Altar of Fangs,12,0,1701.2,15252,1,321,2026-08-08,1,1,1858.0,-3.2
0.9719,220666,4561,8925,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,12,0,1701.2,227046,2,321,2026-08-08,1,1,1858.0,-3.2
1.0,178985,4561,8926,Monk,Windwalker,Shado-Pan,DPS,EU,Altar of Fangs,12,0,1701.2,178985,2,321,2026-08-08,1,1,1858.0,-3.2
1.0,227264,4561,7809,Rogue,Outlaw,Trickster,DPS,EU,Altar of Fangs,12,0,1701.2,227264,2,321,2026-08-08,1,1,1858.0,-3.2
0.9552,138803,4562,7069,DeathKnight,Blood,San'layn,Tank,EU,Kings' Rest,18,0,1953.5,145313,0,334,2026-08-08,1,1,1990.0,-0.5
1.0,26009,4562,3206,Shaman,Restoration,Totemic,Healer,EU,Kings' Rest,18,0,1953.5,26009,0,334,2026-08-08,1,1,1990.0,-0.5
0.9739,257437,4562,8602,Warrior,Arms,Slayer,DPS,EU,Kings' Rest,18,0,1953.5,264336,0,334,2026-08-08,1,1,1990.0,-0.5
1.0,210620,4562,8927,Priest,Shadow,Voidweaver,DPS,EU,Kings' Rest,18,0,1953.5,210620,3,334,2026-08-08,1,1,1990.0,-0.5
0.9697,163030,4562,2368,DemonHunter,Devourer,Annihilator,DPS,EU,Kings' Rest,18,0,1953.5,168124,0,334,2026-08-08,1,1,1990.0,-0.5
1.0,122632,4563,8928,Paladin,Protection,Lightsmith,Tank,US,Ruby Life Pools,15,0,1621.2,122632,1,334,2026-08-07,1,1,1823.0,-8.5
1.0,42170,4563,8929,Shaman,Restoration,Totemic,Healer,US,Ruby Life Pools,15,0,1621.2,42170,2,334,2026-08-07,1,1,1823.0,-8.5
1.0,238003,4563,8930,Rogue,Outlaw,Trickster,DPS,US,Ruby Life Pools,15,0,1621.2,238003,7,334,2026-08-07,1,1,1823.0,-8.5
0.9652,281223,4563,8931,DemonHunter,Devourer,Annihilator,DPS,US,Ruby Life Pools,15,0,1621.2,291363,2,334,2026-08-07,1,1,1823.0,-8.5
0.9693,239917,4563,2383,Mage,Arcane,Sunfury,DPS,US,Ruby Life Pools,15,0,1621.2,247516,3,334,2026-08-07,1,1,1823.0,-8.5
0.9552,186478,4564,793,DeathKnight,Blood,San'layn,Tank,EU,Altar of Fangs,15,1,1570.1,195224,0,334,2026-08-07,1,1,1637.0,9.1
1.0,42648,4564,7678,Priest,Holy,Oracle,Healer,EU,Altar of Fangs,15,1,1570.1,42648,1,334,2026-08-07,1,1,1637.0,9.1
1.0477,294677,4564,8531,Shaman,Enhancement,Stormbringer,DPS,EU,Altar of Fangs,15,1,1570.1,281261,0,334,2026-08-07,1,1,1637.0,9.1
1.0,269000,4564,8891,Druid,Balance,Elune's Chosen,DPS,EU,Altar of Fangs,15,1,1570.1,269000,2,334,2026-08-07,1,1,1637.0,9.1
0.9668,273474,4564,6750,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,15,1,1570.1,282865,2,334,2026-08-07,1,1,1637.0,9.1
0.9562,86612,4565,8660,DeathKnight,Blood,San'layn,Tank,EU,Altar of Fangs,10,-1,2413.9,90579,5,321,2026-08-07,1,1,2550.0,-41.7
1.0199,35845,4565,8661,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Altar of Fangs,10,-1,2413.9,35146,7,321,2026-08-07,1,1,2550.0,-41.7
1.0,151522,4565,8662,Paladin,Retribution,Herald of the Sun,DPS,EU,Altar of Fangs,10,-1,2413.9,151522,8,321,2026-08-07,1,1,2550.0,-41.7
0.9823,87728,4565,8663,Mage,Arcane,Spellslinger,DPS,EU,Altar of Fangs,10,-1,2413.9,89308,9,321,2026-08-07,1,1,2550.0,-41.7
1.0,148208,4565,8664,Evoker,Devastation,Scalecommander,DPS,EU,Altar of Fangs,10,-1,2413.9,148208,11,321,2026-08-07,1,1,2550.0,-41.7
0.9558,192249,4566,456,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,15,1,1516.5,201139,0,334,2026-08-08,1,1,1643.0,2.2
1.0,49322,4566,8686,Shaman,Restoration,Totemic,Healer,EU,Ruby Life Pools,15,1,1516.5,49322,2,334,2026-08-08,1,1,1643.0,2.2
0.9732,275409,4566,8932,Warrior,Arms,Slayer,DPS,EU,Ruby Life Pools,15,1,1516.5,282993,1,334,2026-08-08,1,1,1643.0,2.2
1.0,224294,4566,8933,Hunter,Survival,Sentinel,DPS,EU,Ruby Life Pools,15,1,1516.5,224294,3,334,2026-08-08,1,1,1643.0,2.2
1.0,264483,4566,8796,Monk,Windwalker,Shado-Pan,DPS,EU,Ruby Life Pools,15,1,1516.5,264483,3,334,2026-08-08,1,1,1643.0,2.2
0.9559,175446,4567,4569,DeathKnight,Blood,San'layn,Tank,US,Ruby Life Pools,15,1,1453.0,183540,0,334,2026-08-08,1,1,1520.0,9.5
1.0,35331,4567,6976,Paladin,Holy,Lightsmith,Healer,US,Ruby Life Pools,15,1,1453.0,35331,0,334,2026-08-08,1,1,1520.0,9.5
1.0,292720,4567,1373,Shaman,Elemental,Farseer,DPS,US,Ruby Life Pools,15,1,1453.0,292720,0,334,2026-08-08,1,1,1520.0,9.5
0.9638,261963,4567,2463,Mage,Arcane,Sunfury,DPS,US,Ruby Life Pools,15,1,1453.0,271802,3,334,2026-08-08,1,1,1520.0,9.5
1.0,286447,4567,4571,Paladin,Retribution,Herald of the Sun,DPS,US,Ruby Life Pools,15,1,1453.0,286447,2,334,2026-08-08,1,1,1520.0,9.5
0.9552,284051,4568,409,DeathKnight,Blood,San'layn,Tank,US,Ruby Life Pools,20,1,1547.4,297374,0,334,2026-08-08,1,1,1614.0,3.9
1.0,68959,4568,185,Shaman,Restoration,Totemic,Healer,US,Ruby Life Pools,20,1,1547.4,68959,1,334,2026-08-08,1,1,1614.0,3.9
1.0,434938,4568,5753,Rogue,Outlaw,Trickster,DPS,US,Ruby Life Pools,20,1,1547.4,434938,3,334,2026-08-08,1,1,1614.0,3.9
0.9753,405616,4568,3339,Warrior,Arms,Slayer,DPS,US,Ruby Life Pools,20,1,1547.4,415888,1,334,2026-08-08,1,1,1614.0,3.9
1.0,406961,4568,7403,Druid,Feral,Druid of the Claw,DPS,US,Ruby Life Pools,20,1,1547.4,406961,0,334,2026-08-08,1,1,1614.0,3.9
1.0,118853,4569,8928,Paladin,Protection,Lightsmith,Tank,US,Ruby Life Pools,11,1,969.5,118853,0,321,2026-08-08,1,1,966.0,42.5
1.0,145057,4569,8934,Evoker,Preservation,Flameshaper,Healer,US,Ruby Life Pools,11,1,969.5,145057,0,321,2026-08-08,1,1,966.0,42.5
1.0,248450,4569,8700,Warlock,Affliction,Soul Harvester,DPS,US,Ruby Life Pools,11,1,969.5,248450,1,321,2026-08-08,1,1,966.0,42.5
1.0,220414,4569,8935,Warrior,Arms,Colossus,DPS,US,Ruby Life Pools,11,1,969.5,220414,0,321,2026-08-08,1,1,966.0,42.5
0.966,278918,4569,8936,Mage,Arcane,Sunfury,DPS,US,Ruby Life Pools,11,1,969.5,288735,0,321,2026-08-08,1,1,966.0,42.5
0.9555,141964,4570,41,DeathKnight,Blood,San'layn,Tank,US,Murder Row,15,0,2102.2,148576,1,334,2026-08-08,1,1,2244.0,-10.0
1.0,53430,4570,8807,Evoker,Preservation,Flameshaper,Healer,US,Murder Row,15,0,2102.2,53430,3,334,2026-08-08,1,1,2244.0,-10.0
1.0,223890,4570,8937,DeathKnight,Unholy,San'layn,DPS,US,Murder Row,15,0,2102.2,223890,2,334,2026-08-08,1,1,2244.0,-10.0
1.0,185621,4570,2521,Shaman,Elemental,Farseer,DPS,US,Murder Row,15,0,2102.2,185621,1,334,2026-08-08,1,1,2244.0,-10.0
1.0195,216584,4570,2980,Warlock,Demonology,Diabolist,DPS,US,Murder Row,15,0,2102.2,212442,2,334,2026-08-08,1,1,2244.0,-10.0
0.9539,160880,4571,8755,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,12,1,1129.6,168655,0,321,2026-08-08,1,1,1121.0,33.3
1.1926,12935,4571,8756,Druid,Restoration,Wildstalker,Healer,EU,Ruby Life Pools,12,1,1129.6,10846,0,321,2026-08-08,1,1,1121.0,33.3
0.9677,237640,4571,8938,Mage,Arcane,Sunfury,DPS,EU,Ruby Life Pools,12,1,1129.6,245572,0,321,2026-08-08,1,1,1121.0,33.3
1.0,264909,4571,8367,Shaman,Elemental,Farseer,DPS,EU,Ruby Life Pools,12,1,1129.6,264909,0,321,2026-08-08,1,1,1121.0,33.3
0.9767,238861,4571,8939,Warrior,Arms,Slayer,DPS,EU,Ruby Life Pools,12,1,1129.6,244559,0,321,2026-08-08,1,1,1121.0,33.3
0.9563,167158,4572,8633,DeathKnight,Blood,San'layn,Tank,EU,Altar of Fangs,15,0,1842.6,174797,1,334,2026-08-08,1,1,2014.0,-11.9
1.0,87269,4572,8940,Paladin,Holy,Lightsmith,Healer,EU,Altar of Fangs,15,0,1842.6,87269,2,334,2026-08-08,1,1,2014.0,-11.9
0.9663,218026,4572,6736,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,15,0,1842.6,225630,4,334,2026-08-08,1,1,2014.0,-11.9
1.0,234695,4572,8636,Monk,Windwalker,Conduit of the Celestials,DPS,EU,Altar of Fangs,15,0,1842.6,234695,2,334,2026-08-08,1,1,2014.0,-11.9
1.0,250934,4572,8941,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Altar of Fangs,15,0,1842.6,250934,4,334,2026-08-08,1,1,2014.0,-11.9
1.0,81767,4573,8942,Paladin,Protection,Lightsmith,Tank,EU,Den of Nalorakk,10,0,2042.3,81767,5,321,2026-08-08,1,1,2134.0,-11.2
1.0232,34472,4573,8943,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Den of Nalorakk,10,0,2042.3,33690,4,321,2026-08-08,1,1,2134.0,-11.2
1.0,127409,4573,8944,Warlock,Destruction,Diabolist,DPS,EU,Den of Nalorakk,10,0,2042.3,127409,6,321,2026-08-08,1,1,2134.0,-11.2
0.967,110451,4573,8945,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,10,0,2042.3,114220,5,321,2026-08-08,1,1,2134.0,-11.2
1.0,176640,4573,5663,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Den of Nalorakk,10,0,2042.3,176640,5,321,2026-08-08,1,1,2134.0,-11.2
0.9552,219998,4574,6109,DeathKnight,Blood,San'layn,Tank,US,Voidscar Arena,19,0,1704.4,230316,0,334,2026-08-07,1,1,1846.0,-2.6
1.0,82558,4574,8723,Evoker,Preservation,Flameshaper,Healer,US,Voidscar Arena,19,0,1704.4,82558,1,334,2026-08-07,1,1,1846.0,-2.6
0.9722,343207,4574,184,Mage,Arcane,Sunfury,DPS,US,Voidscar Arena,19,0,1704.4,353021,1,334,2026-08-07,1,1,1846.0,-2.6
