character,server,region,class,spec,hero_talent,role,dungeon,key_level,duration_s,damage_done,dps,deaths,item_level,score,medal,affixes,report_code,fight_id,started_at
Khaelt,Benedictus,EU,Mage,Arcane,Sunfury,DPS,Altar of Fangs,19,1871.5,548201134,292927.3,2,328,316.19,none,9|10|147,Q8c694JzvN73HLDj,6,1782760612248
Cannibalgrip,Anasterian,EU,DeathKnight,Frost,Rider of the Apocalypse,DPS,Altar of Fangs,19,1871.5,671336278,358723.7,2,328,316.19,none,9|10|147,Q8c694JzvN73HLDj,6,1782760612248
Mahiro,Anasterian,EU,Paladin,Retribution,Herald of the Sun,DPS,Altar of Fangs,19,1871.5,471430038,251905.2,3,328,316.19,none,9|10|147,Q8c694JzvN73HLDj,6,1782760612248
Sagiriq,Broxigar,US,Paladin,Protection,Lightsmith,Tank,Ruby Life Pools,15,1239.1,251337197,202830.8,0,334,421.25,timed,10|9|147,2xR3XKrVbNGtfJaW,5,1783949197251
Flamingfists,Benedictus,US,Evoker,Preservation,Flameshaper,Healer,Ruby Life Pools,15,1239.1,116277336,93836.6,0,334,421.25,timed,10|9|147,2xR3XKrVbNGtfJaW,5,1783949197251
Kddog,Anasterian,US,Warrior,Arms,Colossus,DPS,Ruby Life Pools,15,1239.1,350008997,282459.6,0,334,421.25,timed,10|9|147,2xR3XKrVbNGtfJaW,5,1783949197251
Sethíus,Anasterian,US,DeathKnight,Frost,Deathbringer,DPS,Ruby Life Pools,15,1239.1,307409018,248081.2,0,334,421.25,timed,10|9|147,2xR3XKrVbNGtfJaW,5,1783949197251
Rigxa,Lycanthoth,US,Shaman,Elemental,Farseer,DPS,Ruby Life Pools,15,1239.1,294400988,237583.6,2,334,421.25,timed,10|9|147,2xR3XKrVbNGtfJaW,5,1783949197251
Пушистыйсов,Broxigar,US,Druid,Guardian,Elune's Chosen,Tank,Voidscar Arena,15,1236.2,164903283,133397.5,0,328,420.06,timed,10|9|147,aACrH1RX2xGhPZkg,3,1783258196081
Sleepypeeps,Anasterian,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Voidscar Arena,15,1236.2,78276636,63321.4,0,328,420.06,timed,10|9|147,aACrH1RX2xGhPZkg,3,1783258196081
Jampotter,Broxigar,US,Mage,Arcane,Spellslinger,DPS,Voidscar Arena,15,1236.2,259611735,210011.3,5,328,420.06,timed,10|9|147,aACrH1RX2xGhPZkg,3,1783258196081
Boonpo,Benedictus,US,Hunter,Survival,Pack Leader,DPS,Voidscar Arena,15,1236.2,307489138,248741.4,0,328,420.06,timed,10|9|147,aACrH1RX2xGhPZkg,3,1783258196081
Kddog,Anasterian,US,Warrior,Fury,Mountain Thane,DPS,Voidscar Arena,15,1236.2,273283619,221071.1,1,328,420.06,timed,10|9|147,aACrH1RX2xGhPZkg,3,1783258196081
Equinoxpal,Anasterian,US,Paladin,Protection,Lightsmith,Tank,Den of Nalorakk,15,1681.5,332372821,197659.7,0,328,412.19,timed,10|9|147,AahjgmvXDYTw98LG,6,1783026828297
Wildzaps,Anasterian,US,Shaman,Restoration,Totemic,Healer,Den of Nalorakk,15,1681.5,38402220,22837.5,2,328,412.19,timed,10|9|147,AahjgmvXDYTw98LG,6,1783026828297
Gúldanus,Zekhan,US,Warlock,Affliction,Soul Harvester,DPS,Den of Nalorakk,15,1681.5,367477675,218536.3,3,328,412.19,timed,10|9|147,AahjgmvXDYTw98LG,6,1783026828297
Manabananaz,Nobundo,US,Mage,Arcane,Spellslinger,DPS,Den of Nalorakk,15,1681.5,293939595,174803.7,4,328,412.19,timed,10|9|147,AahjgmvXDYTw98LG,6,1783026828297
Raanni,Benedictus,US,Paladin,Retribution,Templar,DPS,Den of Nalorakk,15,1681.5,342055250,203417.7,0,328,412.19,timed,10|9|147,AahjgmvXDYTw98LG,6,1783026828297
Golevoy,Anasterian,EU,DeathKnight,Blood,Deathbringer,Tank,Murder Row,15,2241.0,266581699,118958.8,2,334,312.05,none,9|10|147,jVvkMgtnH6X3pRAB,5,1784708364995
Рунялу,Benedictus,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Murder Row,15,2241.0,96336240,42988.9,3,334,312.05,none,9|10|147,jVvkMgtnH6X3pRAB,5,1784708364995
Бубатурбина,Benedictus,EU,Priest,Shadow,Archon,DPS,Murder Row,15,2241.0,434016844,193674.7,7,334,312.05,none,9|10|147,jVvkMgtnH6X3pRAB,5,1784708364995
Doomsmage,Benedictus,EU,Mage,Arcane,Spellslinger,DPS,Murder Row,15,2241.0,402735075,179715.6,5,334,312.05,none,9|10|147,jVvkMgtnH6X3pRAB,5,1784708364995
Zekisiah,Anasterian,EU,Warlock,Demonology,Diabolist,DPS,Murder Row,15,2241.0,528088076,235652.8,4,334,312.05,none,9|10|147,jVvkMgtnH6X3pRAB,5,1784708364995
Furinaxtribe,Anasterian,US,Warrior,Protection,Mountain Thane,Tank,Voidscar Arena,18,1923.0,232907867,121114.0,1,334,315.42,none,9|10|147,VHTgRWnYzmCah2j9,3,1785073347350
Nanazi,Anasterian,US,Shaman,Restoration,Totemic,Healer,Voidscar Arena,18,1923.0,69009550,35885.5,0,334,315.42,none,9|10|147,VHTgRWnYzmCah2j9,3,1785073347350
Molaniliy,Benedictus,US,Paladin,Retribution,Herald of the Sun,DPS,Voidscar Arena,18,1923.0,449134271,233553.5,2,334,315.42,none,9|10|147,VHTgRWnYzmCah2j9,3,1785073347350
Zjhdk,Benedictus,US,DeathKnight,Unholy,San'layn,DPS,Voidscar Arena,18,1923.0,558544328,290447.6,1,334,315.42,none,9|10|147,VHTgRWnYzmCah2j9,3,1785073347350
Kddog,Anasterian,US,Warrior,Arms,Slayer,DPS,Voidscar Arena,18,1923.0,464939618,241772.4,4,334,315.42,none,9|10|147,VHTgRWnYzmCah2j9,3,1785073347350
Кезупал,Lycanthoth,EU,Paladin,Protection,Lightsmith,Tank,Temple of Sethraliss,15,1715.2,314273521,183225.7,1,334,414.03,timed,10|9|147,CWPQLKvAcfgX3yzj,5,1784410696831
Nørophin,Anasterian,EU,Paladin,Holy,Lightsmith,Healer,Temple of Sethraliss,15,1715.2,98476493,57413.1,0,334,414.03,timed,10|9|147,CWPQLKvAcfgX3yzj,5,1784410696831
Мейникс,Broxigar,EU,Rogue,Assassination,Fatebound,DPS,Temple of Sethraliss,15,1715.2,429387673,250338.8,0,334,414.03,timed,10|9|147,CWPQLKvAcfgX3yzj,5,1784410696831
奥术机关枪,Nobundo,EU,Mage,Arcane,Spellslinger,DPS,Temple of Sethraliss,15,1715.2,414579259,241705.3,2,334,414.03,timed,10|9|147,CWPQLKvAcfgX3yzj,5,1784410696831
Kwordi,Broxigar,EU,Hunter,BeastMastery,Pack Leader,DPS,Temple of Sethraliss,15,1715.2,356108971,207616.4,1,334,414.03,timed,10|9|147,CWPQLKvAcfgX3yzj,5,1784410696831
Shield,Zekhan,US,Paladin,Protection,Lightsmith,Tank,Altar of Fangs,15,2071.5,294383346,142108.2,2,328,,,9|10|147,ndT1WjhAxcKzGwtr,13,1782581986199
Arthurinjrjr,Anasterian,US,Priest,Discipline,Oracle,Healer,Altar of Fangs,15,2071.5,57636364,27822.9,7,328,,,9|10|147,ndT1WjhAxcKzGwtr,13,1782581986199
Zortheaux,Anasterian,US,Priest,Shadow,Archon,DPS,Altar of Fangs,15,2071.5,518251493,250176.4,7,328,,,9|10|147,ndT1WjhAxcKzGwtr,13,1782581986199
Razzun,Lycanthoth,US,Mage,Arcane,Spellslinger,DPS,Altar of Fangs,15,2071.5,397988014,192121.4,7,328,,,9|10|147,ndT1WjhAxcKzGwtr,13,1782581986199
Dookîe,Lycanthoth,US,Shaman,Enhancement,Stormbringer,DPS,Altar of Fangs,15,2071.5,445835224,215218.8,7,328,,,9|10|147,ndT1WjhAxcKzGwtr,13,1782581986199
Antalias,Lycanthoth,EU,Paladin,Protection,Lightsmith,Tank,Kings' Rest,17,1710.0,201691601,117946.4,0,334,444.7,timed,10|9|147,BAzDQgcj3wVnvM8a,28,1784076251776
Jawamist,Lycanthoth,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Kings' Rest,17,1710.0,117424023,68667.9,0,334,444.7,timed,10|9|147,BAzDQgcj3wVnvM8a,28,1784076251776
Mortaccius,Vargoth,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Kings' Rest,17,1710.0,345853824,202250.4,0,334,444.7,timed,10|9|147,BAzDQgcj3wVnvM8a,28,1784076251776
Tomelvis,Benedictus,EU,Rogue,Outlaw,Trickster,DPS,Kings' Rest,17,1710.0,395818216,231468.9,0,334,444.7,timed,10|9|147,BAzDQgcj3wVnvM8a,28,1784076251776
Zorthar,Anasterian,EU,Shaman,Enhancement,Stormbringer,DPS,Kings' Rest,17,1710.0,390765527,228514.1,2,334,444.7,timed,10|9|147,BAzDQgcj3wVnvM8a,28,1784076251776
Zogcc,Benedictus,CN,Paladin,Protection,Lightsmith,Tank,Altar of Fangs,12,1268.8,227389071,179214.4,0,315,376.24,timed,10|9|147,znXwAcH23gRrBVk9,1,1782876536849
Presvoke,Lycanthoth,CN,Evoker,Preservation,Flameshaper,Healer,Altar of Fangs,12,1268.8,88000214,69356.5,0,315,376.24,timed,10|9|147,znXwAcH23gRrBVk9,1,1782876536849
Jpally,Nobundo,CN,Paladin,Retribution,Templar,DPS,Altar of Fangs,12,1268.8,213631012,168371.2,0,315,376.24,timed,10|9|147,znXwAcH23gRrBVk9,1,1782876536849
Jarvyht,Lycanthoth,CN,Hunter,BeastMastery,Pack Leader,DPS,Altar of Fangs,12,1268.8,320147748,252321.3,0,315,376.24,timed,10|9|147,znXwAcH23gRrBVk9,1,1782876536849
Bingglesmage,Broxigar,CN,Mage,Arcane,Spellslinger,DPS,Altar of Fangs,12,1268.8,283624608,223535.9,0,315,376.24,timed,10|9|147,znXwAcH23gRrBVk9,1,1782876536849
Lijingzhou,Benedictus,US,Paladin,Protection,Lightsmith,Tank,Den of Nalorakk,11,1546.8,182782836,118165.7,1,321,341.37,timed,158|10|9,Pn6fxz1cWL4DCYky,2,1784766111934
Konvicpres,Nobundo,US,Evoker,Preservation,Flameshaper,Healer,Den of Nalorakk,11,1546.8,74726303,48309.2,2,321,341.37,timed,158|10|9,Pn6fxz1cWL4DCYky,2,1784766111934
小脏脏,Anasterian,US,DemonHunter,Devourer,Annihilator,DPS,Den of Nalorakk,11,1546.8,195901486,126646.7,4,321,341.37,timed,158|10|9,Pn6fxz1cWL4DCYky,2,1784766111934
Nymuh,Benedictus,US,Mage,Arcane,Spellslinger,DPS,Den of Nalorakk,11,1546.8,292262999,188942.6,1,321,341.37,timed,158|10|9,Pn6fxz1cWL4DCYky,2,1784766111934
Mutis,Nobundo,US,Warlock,Destruction,Diabolist,DPS,Den of Nalorakk,11,1546.8,259692908,167886.6,3,321,341.37,timed,158|10|9,Pn6fxz1cWL4DCYky,2,1784766111934
非法地带,Anasterian,EU,Paladin,Protection,Lightsmith,Tank,The Blinding Vale,17,1637.1,230379503,140726.1,0,334,445.52,timed,9|10|147,1tyHQgJcD8LvZk9r,4,1785063168537
Yuu,Lycanthoth,EU,Shaman,Restoration,Totemic,Healer,The Blinding Vale,17,1637.1,82188208,50204.2,0,334,445.52,timed,9|10|147,1tyHQgJcD8LvZk9r,4,1785063168537
Åå,Broxigar,EU,Evoker,Augmentation,Scalecommander,DPS,The Blinding Vale,17,1637.1,499455351,305089.7,0,334,445.52,timed,9|10|147,1tyHQgJcD8LvZk9r,4,1785063168537
Brownpaprika,Benedictus,EU,Warrior,Arms,Slayer,DPS,The Blinding Vale,17,1637.1,587456560,358844.8,0,334,445.52,timed,9|10|147,1tyHQgJcD8LvZk9r,4,1785063168537
Petkopala,Anasterian,EU,Paladin,Retribution,Herald of the Sun,DPS,The Blinding Vale,17,1637.1,520678838,318054.0,4,334,445.52,timed,9|10|147,1tyHQgJcD8LvZk9r,4,1785063168537
Keÿ,Nobundo,CN,Warrior,Protection,Mountain Thane,Tank,Altar of Fangs,15,1421.2,211228262,148625.8,0,328,,,10|9|147,dCqcyahmgX4GN3PF,2,1782541580882
Sytey,Broxigar,CN,Monk,Mistweaver,Conduit of the Celestials,Healer,Altar of Fangs,15,1421.2,88817025,62494.0,2,328,,,10|9|147,dCqcyahmgX4GN3PF,2,1782541580882
Astuikier,Zekhan,CN,Paladin,Retribution,Herald of the Sun,DPS,Altar of Fangs,15,1421.2,419635906,295266.9,0,328,,,10|9|147,dCqcyahmgX4GN3PF,2,1782541580882
竹笙椰子鸡,Anasterian,CN,DeathKnight,Frost,Rider of the Apocalypse,DPS,Altar of Fangs,15,1421.2,516212545,363220.7,0,328,,,10|9|147,dCqcyahmgX4GN3PF,2,1782541580882
Zelamn,Anasterian,CN,DeathKnight,Frost,Rider of the Apocalypse,DPS,Altar of Fangs,15,1421.2,380989343,268074.1,1,328,,,10|9|147,dCqcyahmgX4GN3PF,2,1782541580882
找个队打,Anasterian,EU,Paladin,Protection,Lightsmith,Tank,Kings' Rest,16,1634.7,221601998,135560.2,0,334,431.39,timed,10|9|147,jApYFLR6J9HbTMay,4,1783607893955
Jawalehutt,Lycanthoth,EU,Priest,Discipline,Oracle,Healer,Kings' Rest,16,1634.7,54619675,33412.4,0,334,431.39,timed,10|9|147,jApYFLR6J9HbTMay,4,1783607893955
Abie,Benedictus,EU,Warlock,Destruction,Diabolist,DPS,Kings' Rest,16,1634.7,347760566,212734.9,0,334,431.39,timed,10|9|147,jApYFLR6J9HbTMay,4,1783607893955
Streakdh,Broxigar,EU,DemonHunter,Devourer,Annihilator,DPS,Kings' Rest,16,1634.7,313686789,191891.0,1,334,431.39,timed,10|9|147,jApYFLR6J9HbTMay,4,1783607893955
Khaelt,Benedictus,EU,Mage,Fire,Sunfury,DPS,Kings' Rest,16,1634.7,383334511,234496.5,0,334,431.39,timed,10|9|147,jApYFLR6J9HbTMay,4,1783607893955
Xdwrf,Anasterian,US,Paladin,Protection,Lightsmith,Tank,Voidscar Arena,18,1517.7,268829775,177128.3,0,334,459.51,timed,10|9|147,bVxXzk6LfFqB78va,1,1784743913166
Swapcommends,Anasterian,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Voidscar Arena,18,1517.7,148920973,98122.0,2,334,459.51,timed,10|9|147,bVxXzk6LfFqB78va,1,1784743913166
Cocoa,Nobundo,US,DeathKnight,Unholy,San'layn,DPS,Voidscar Arena,18,1517.7,494577399,325870.4,0,334,459.51,timed,10|9|147,bVxXzk6LfFqB78va,1,1784743913166
Dutd,Anasterian,US,Druid,Balance,Elune's Chosen,DPS,Voidscar Arena,18,1517.7,459847737,302987.5,2,334,459.51,timed,10|9|147,bVxXzk6LfFqB78va,1,1784743913166
Altria,Anasterian,US,Mage,Arcane,Spellslinger,DPS,Voidscar Arena,18,1517.7,422210912,278189.1,1,334,459.51,timed,10|9|147,bVxXzk6LfFqB78va,1,1784743913166
Denomic,Benedictus,US,DemonHunter,Vengeance,Annihilator,Tank,The Blinding Vale,15,1880.4,279441583,148610.1,0,334,319.48,none,10|9|147,t2DgLxQqFyavM4KV,6,1784599235781
Barazchills,Anasterian,US,Paladin,Holy,Herald of the Sun,Healer,The Blinding Vale,15,1880.4,38816896,20643.2,2,334,319.48,none,10|9|147,t2DgLxQqFyavM4KV,6,1784599235781
Quinfection,Benedictus,US,DeathKnight,Frost,Deathbringer,DPS,The Blinding Vale,15,1880.4,450361524,239507.1,1,334,319.48,none,10|9|147,t2DgLxQqFyavM4KV,6,1784599235781
Giloogaflame,Benedictus,US,Shaman,Elemental,Farseer,DPS,The Blinding Vale,15,1880.4,461676222,245524.4,2,334,319.48,none,10|9|147,t2DgLxQqFyavM4KV,6,1784599235781
Volleeyy,Zekhan,US,Mage,Arcane,Spellslinger,DPS,The Blinding Vale,15,1880.4,454803326,241869.3,4,334,319.48,none,10|9|147,t2DgLxQqFyavM4KV,6,1784599235781
Vârahran,Zekhan,US,Paladin,Protection,Lightsmith,Tank,Murder Row,15,1966.0,273361345,139044.9,0,334,410.13,timed,10|9|147,9xGYCzrBTmkN6ncW,10,1784234757116
Bullshíeld,Zekhan,US,Paladin,Holy,Herald of the Sun,Healer,Murder Row,15,1966.0,36374865,18502.0,1,334,410.13,timed,10|9|147,9xGYCzrBTmkN6ncW,10,1784234757116
Bingglesfour,Anasterian,US,Mage,Fire,Sunfury,DPS,Murder Row,15,1966.0,506184997,257470.3,0,334,410.13,timed,10|9|147,9xGYCzrBTmkN6ncW,10,1784234757116
Samioc,Benedictus,US,Shaman,Enhancement,Stormbringer,DPS,Murder Row,15,1966.0,342610752,174268.5,2,334,410.13,timed,10|9|147,9xGYCzrBTmkN6ncW,10,1784234757116
Kávékotyogos,Benedictus,US,Shaman,Elemental,Farseer,DPS,Murder Row,15,1966.0,418458234,212848.2,2,334,410.13,timed,10|9|147,9xGYCzrBTmkN6ncW,10,1784234757116
Rotheia,Lycanthoth,EU,DeathKnight,Blood,Deathbringer,Tank,The Blinding Vale,12,1426.4,156684570,109845.8,0,315,374.51,timed,10|9|147,ZcrBH86p2q71yhf9,1,1783024312771
Bubbabob,Lycanthoth,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,The Blinding Vale,12,1426.4,84791743,59444.4,0,315,374.51,timed,10|9|147,ZcrBH86p2q71yhf9,1,1783024312771
Yhinna,Anasterian,EU,DemonHunter,Havoc,Fel-Scarred,DPS,The Blinding Vale,12,1426.4,246442564,172771.8,2,315,374.51,timed,10|9|147,ZcrBH86p2q71yhf9,1,1783024312771
Dalote,Broxigar,EU,Warlock,Demonology,Diabolist,DPS,The Blinding Vale,12,1426.4,353980746,248162.9,1,315,374.51,timed,10|9|147,ZcrBH86p2q71yhf9,1,1783024312771
Xemi,Nobundo,EU,Priest,Shadow,Archon,DPS,The Blinding Vale,12,1426.4,258701112,181365.8,1,315,374.51,timed,10|9|147,ZcrBH86p2q71yhf9,1,1783024312771
Gildedbanana,Benedictus,US,Paladin,Protection,Lightsmith,Tank,The Blinding Vale,12,1383.4,199131765,143940.0,0,315,375.9,timed,10|9|147,mNDpdQrvFV3yM2ga,1,1783287466377
Alishammy,Vargoth,US,Shaman,Restoration,Totemic,Healer,The Blinding Vale,12,1383.4,23367462,16890.9,0,315,375.9,timed,10|9|147,mNDpdQrvFV3yM2ga,1,1783287466377
Xanthra,Vargoth,US,DemonHunter,Devourer,Void-Scarred,DPS,The Blinding Vale,12,1383.4,233837257,169026.4,0,315,375.9,timed,10|9|147,mNDpdQrvFV3yM2ga,1,1783287466377
Creamyfires,Benedictus,US,Evoker,Augmentation,Scalecommander,DPS,The Blinding Vale,12,1383.4,258889605,187135.2,1,315,375.9,timed,10|9|147,mNDpdQrvFV3yM2ga,1,1783287466377
Søurx,Nobundo,US,Mage,Arcane,Spellslinger,DPS,The Blinding Vale,12,1383.4,327534301,236754.2,1,315,375.9,timed,10|9|147,mNDpdQrvFV3yM2ga,1,1783287466377
Duskremnant,Anasterian,US,Paladin,Protection,Templar,Tank,Murder Row,17,2184.3,300197860,137435.9,2,334,312.54,none,10|9|147,KGkVfLJvBdmFh2Tt,15,1784920226795
Nanazi,Anasterian,US,Shaman,Restoration,Totemic,Healer,Murder Row,17,2184.3,64088565,29340.9,3,334,312.54,none,10|9|147,KGkVfLJvBdmFh2Tt,15,1784920226795
Altria,Anasterian,US,Mage,Arcane,Spellslinger,DPS,Murder Row,17,2184.3,576564476,263961.4,5,334,312.54,none,10|9|147,KGkVfLJvBdmFh2Tt,15,1784920226795
驍胖子,Lycanthoth,US,Hunter,Marksmanship,Sentinel,DPS,Murder Row,17,2184.3,518509363,237382.7,6,334,312.54,none,10|9|147,KGkVfLJvBdmFh2Tt,15,1784920226795
Ilovegrizzly,Anasterian,US,DemonHunter,Devourer,Annihilator,DPS,Murder Row,17,2184.3,706797110,323584.2,2,334,312.54,none,10|9|147,KGkVfLJvBdmFh2Tt,15,1784920226795
Hanibubbl,Benedictus,CN,Paladin,Protection,Lightsmith,Tank,Murder Row,15,1758.0,185124092,105301.9,0,328,414.53,timed,9|10|147,CVaf8qxBMLWR34Gv,1,1783264887853
Ihateshammy,Anasterian,CN,Shaman,Restoration,Totemic,Healer,Murder Row,15,1758.0,40482481,23027.2,0,328,414.53,timed,9|10|147,CVaf8qxBMLWR34Gv,1,1783264887853
Chinàshàmmy,Broxigar,CN,Shaman,Enhancement,Stormbringer,DPS,Murder Row,15,1758.0,410211110,233335.4,1,328,414.53,timed,9|10|147,CVaf8qxBMLWR34Gv,1,1783264887853
Wargarath,Lycanthoth,CN,Warrior,Arms,Colossus,DPS,Murder Row,15,1758.0,362899818,206423.9,1,328,414.53,timed,9|10|147,CVaf8qxBMLWR34Gv,1,1783264887853
Заклинк,Anasterian,CN,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Murder Row,15,1758.0,478823302,272363.2,1,328,414.53,timed,9|10|147,CVaf8qxBMLWR34Gv,1,1783264887853
Tactykspal,Benedictus,US,Paladin,Protection,Lightsmith,Tank,The Blinding Vale,18,2398.4,359318631,149816.5,2,334,309.11,none,10|9|147,KRn1Hb79qDxXrzah,3,1784919342721
Jakbhammered,Anasterian,US,Paladin,Holy,Herald of the Sun,Healer,The Blinding Vale,18,2398.4,77218574,32196.0,4,334,309.11,none,10|9|147,KRn1Hb79qDxXrzah,3,1784919342721
Babybrain,Broxigar,US,Warlock,Destruction,Diabolist,DPS,The Blinding Vale,18,2398.4,707317853,294913.4,6,334,309.11,none,10|9|147,KRn1Hb79qDxXrzah,3,1784919342721
Bilbowagons,Broxigar,US,Mage,Arcane,Spellslinger,DPS,The Blinding Vale,18,2398.4,678021081,282698.2,6,334,309.11,none,10|9|147,KRn1Hb79qDxXrzah,3,1784919342721
Banshers,Benedictus,US,Hunter,BeastMastery,Pack Leader,DPS,The Blinding Vale,18,2398.4,563474997,234938.7,5,334,309.11,none,10|9|147,KRn1Hb79qDxXrzah,3,1784919342721
Pumpkincible,Nobundo,US,DeathKnight,Blood,Deathbringer,Tank,Altar of Fangs,15,1541.1,178671585,115937.9,0,328,414.62,timed,10|9|147,Wh342TcjfNqK9P7M,1,1782840019410
Guozill,Broxigar,US,Priest,Discipline,Oracle,Healer,Altar of Fangs,15,1541.1,53661292,34820.2,1,328,414.62,timed,10|9|147,Wh342TcjfNqK9P7M,1,1782840019410
Zorthar,Anasterian,US,Shaman,Enhancement,Stormbringer,DPS,Altar of Fangs,15,1541.1,434264539,281789.2,2,328,414.62,timed,10|9|147,Wh342TcjfNqK9P7M,1,1782840019410
涂山图图,Broxigar,US,Warrior,Arms,Colossus,DPS,Altar of Fangs,15,1541.1,485568273,315079.6,0,328,414.62,timed,10|9|147,Wh342TcjfNqK9P7M,1,1782840019410
Abie,Benedictus,US,Warlock,Destruction,Diabolist,DPS,Altar of Fangs,15,1541.1,394577457,256036.7,0,328,414.62,timed,10|9|147,Wh342TcjfNqK9P7M,1,1782840019410
Derkaderka,Broxigar,US,DeathKnight,Blood,Deathbringer,Tank,Murder Row,15,1922.6,224630781,116839.9,1,334,318.45,none,10|9|147,zjJGf1cKbpy9HqnY,3,1784596559575
Konvicpres,Nobundo,US,Evoker,Preservation,Flameshaper,Healer,Murder Row,15,1922.6,112189549,58354.5,3,334,318.45,none,10|9|147,zjJGf1cKbpy9HqnY,3,1784596559575
Bingglesmage,Broxigar,US,Mage,Arcane,Spellslinger,DPS,Murder Row,15,1922.6,470028577,244481.6,3,334,318.45,none,10|9|147,zjJGf1cKbpy9HqnY,3,1784596559575
Daltonuwu,Anasterian,US,Druid,Balance,Elune's Chosen,DPS,Murder Row,15,1922.6,457891854,238168.8,5,334,318.45,none,10|9|147,zjJGf1cKbpy9HqnY,3,1784596559575
Spookyleaps,Broxigar,US,DemonHunter,Devourer,Void-Scarred,DPS,Murder Row,15,1922.6,350545359,182333.4,4,334,318.45,none,10|9|147,zjJGf1cKbpy9HqnY,3,1784596559575
Sk,Benedictus,EU,DeathKnight,Blood,Deathbringer,Tank,Den of Nalorakk,15,1768.5,234123959,132388.1,2,334,318.15,none,9|10|147,HPMa13p2WBygNVrn,11,1784160423419
Turtleflows,Benedictus,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Den of Nalorakk,15,1768.5,115059145,65061.5,3,334,318.15,none,9|10|147,HPMa13p2WBygNVrn,11,1784160423419
Kalakek,Benedictus,EU,Warlock,Affliction,Soul Harvester,DPS,Den of Nalorakk,15,1768.5,380021881,214887.7,4,334,318.15,none,9|10|147,HPMa13p2WBygNVrn,11,1784160423419
Eraxys,Lycanthoth,EU,Priest,Shadow,Archon,DPS,Den of Nalorakk,15,1768.5,352124276,199112.7,6,334,318.15,none,9|10|147,HPMa13p2WBygNVrn,11,1784160423419
Óbjec,Nobundo,EU,Mage,Arcane,Spellslinger,DPS,Den of Nalorakk,15,1768.5,341331489,193009.8,3,334,318.15,none,9|10|147,HPMa13p2WBygNVrn,11,1784160423419
Mahiro,Anasterian,CN,Paladin,Protection,Lightsmith,Tank,Altar of Fangs,17,1539.2,291538302,189404.6,0,328,443.12,timed,9|10|147,4qVhKjBX1vT3Gna7,10,1782926768408
西海岸,Benedictus,CN,Monk,Mistweaver,Conduit of the Celestials,Healer,Altar of Fangs,17,1539.2,107685396,69960.3,2,328,443.12,timed,9|10|147,4qVhKjBX1vT3Gna7,10,1782926768408
Nico,Nobundo,CN,Warlock,Affliction,Soul Harvester,DPS,Altar of Fangs,17,1539.2,520763922,338326.2,2,328,443.12,timed,9|10|147,4qVhKjBX1vT3Gna7,10,1782926768408
Jarvyht,Lycanthoth,CN,Hunter,BeastMastery,Pack Leader,DPS,Altar of Fangs,17,1539.2,442468002,287459.5,3,328,443.12,timed,9|10|147,4qVhKjBX1vT3Gna7,10,1782926768408
Alicedkk,Nobundo,CN,DeathKnight,Frost,Rider of the Apocalypse,DPS,Altar of Fangs,17,1539.2,479661260,311622.9,1,328,443.12,timed,9|10|147,4qVhKjBX1vT3Gna7,10,1782926768408
Antalias,Lycanthoth,EU,Paladin,Protection,Lightsmith,Tank,Ruby Life Pools,18,1822.8,251669280,138069.4,2,334,315.81,none,10|9|147,BAzDQgcj3wVnvM8a,35,1784083608707
Zorthar,Anasterian,EU,Shaman,Restoration,Totemic,Healer,Ruby Life Pools,18,1822.8,107613877,59038.5,2,334,315.81,none,10|9|147,BAzDQgcj3wVnvM8a,35,1784083608707
Tomelvis,Benedictus,EU,Rogue,Outlaw,Trickster,DPS,Ruby Life Pools,18,1822.8,544463518,298700.5,1,334,315.81,none,10|9|147,BAzDQgcj3wVnvM8a,35,1784083608707
Altushkagodx,Benedictus,EU,Warrior,Fury,Slayer,DPS,Ruby Life Pools,18,1822.8,436865449,239670.7,4,334,315.81,none,10|9|147,BAzDQgcj3wVnvM8a,35,1784083608707
Grrahtahtah,Nobundo,EU,Hunter,Marksmanship,Sentinel,DPS,Ruby Life Pools,18,1822.8,506933187,278110.8,2,334,315.81,none,10|9|147,BAzDQgcj3wVnvM8a,35,1784083608707
Zivimist,Anasterian,CN,Monk,Brewmaster,Unknown,Tank,Murder Row,12,1742.1,144581925,82995.1,0,315,312.6,none,9|10|147,hDtdXqycM97P4aQF,1,1783272071992
Totemblyat,Anasterian,CN,Shaman,Restoration,Unknown,Healer,Murder Row,12,1742.1,26331431,15115.2,1,315,312.6,none,9|10|147,hDtdXqycM97P4aQF,1,1783272071992
Gustavoy,Anasterian,CN,Evoker,Augmentation,Unknown,DPS,Murder Row,12,1742.1,8503348,4881.2,0,315,312.6,none,9|10|147,hDtdXqycM97P4aQF,1,1783272071992
Jarvyht,Lycanthoth,CN,Hunter,BeastMastery,Unknown,DPS,Murder Row,12,1742.1,350754976,201345.6,1,315,312.6,none,9|10|147,hDtdXqycM97P4aQF,1,1783272071992
